Probe id	Gene name	Entrez gene id	Chromosome	Start	End	Cytoband	RefSeq(mRNA)	RefSeq(protein)	BR:MCF7	BR:MDA-MB-231	BR:HS 578T	BR:BT-549	BR:T-47D	CNS:SF-268	CNS:SF-295	CNS:SF-539	CNS:SNB-19	CNS:SNB-75	CNS:U251	CO:COLO 205	CO:HCC-2998	CO:HCT-116	CO:HCT-15	CO:HT29	CO:KM12	CO:SW-620	LE:CCRF-CEM	LE:HL-60(TB)	LE:K-562	LE:MOLT-4	LE:RPMI-8226	LE:SR	ME:LOX IMVI	ME:MALME-3M	ME:M14	ME:SK-MEL-2	ME:SK-MEL-28	ME:SK-MEL-5	ME:UACC-257	ME:UACC-62	ME:MDA-MB-435	ME:MDA-N	LC:A549/ATCC	LC:EKVX	LC:HOP-62	LC:HOP-92	LC:NCI-H226	LC:NCI-H23	LC:NCI-H322M	LC:NCI-H460	LC:NCI-H522	OV:IGROV1	OV:OVCAR-3	OV:OVCAR-4	OV:OVCAR-5	OV:OVCAR-8	OV:SK-OV-3	OV:NCI/ADR-RES	PR:PC-3	PR:DU-145	RE:786-0	RE:A498	RE:ACHN	RE:CAKI-1	RE:RXF 393	RE:SN12C	RE:TK-10	RE:UO-31
DPP10	DPP10	57628	2	115199898	116602326	2q14.1	NM_001178034.1	NP_001171508.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	-	-	-	63	-	-	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DDX18	DDX18	8886	2	118572254	118589953	2q14.1	NM_006773.3	NP_006764.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CCDC93	CCDC93	54520	2	118673053	118771739	2q14.1	NM_019044.4	NP_061917.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
EN1	EN1	2019	2	119599746	119605759	2q14.2	NM_001426.3	NP_001417.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-
STEAP3	STEAP3	55240	2	119981383	120023227	2q14.2	NM_018234.2	NP_878919.2	-	-	-	-	-	-	-	-	-	-	-	-	-	34	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
C2orf76	C2orf76	130355	2	120060019	120124258	2q14.2	NM_001017927.2	NP_001017927.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	32	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CFAP221	CFAP221	200373	2	120302007	120414237	2q14.2	NM_001271049.1	NP_001257978.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	69	-	-	-	-	-	69	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TMEM177	TMEM177	80775	2	120436742	120439694	2q14.2	NM_030577.2	NP_085054.2	-	-	-	-	-	-	-	-	-	-	-	-	-	49	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PTPN4	PTPN4	5775	2	120517206	120742474	2q14.2	NM_002830.3	NP_002821.1	-	-	-	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
EPB41L5	EPB41L5	57669	2	120770603	120936697	2q14.2	NM_001184939.1	NP_001171866.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-
GLI2	GLI2	2736	2	121554866	121750229	2q14	NM_005270.4	NP_005261.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	32	28	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NIFK	NIFK	84365	2	122484520	122494503	2q14.3	NM_032390.4	NP_115766.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BIN1	BIN1	274	2	127805598	127864903	2q14	NM_139347.2	NP_647597.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERCC3	ERCC3	2071	2	128014865	128051752	2q21	NM_000122.1	NP_000113.1	-	-	-	-	-	-	-	-	-	-	-	-	69	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PROC	PROC	5624	2	128175995	128186822	2q13-q14	NM_000312.3	NP_000303.1	-	-	-	-	-	-	-	-	-	-	-	-	48	36	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GPR17	GPR17	2840	2	128403438	128410213	2q21	NM_001161416.1	NP_001154887.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WDR33	WDR33	55339	2	128461807	128568761	2q14.3	NM_018383.4	NP_060853.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAP130	SAP130	79595	2	128698790	128784869	2q14.3	NM_001145928.1	NP_001139400.1	-	-	-	-	-	-	-	-	-	-	-	-	56	-	64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
UGGT1	UGGT1	56886	2	128848753	128953249	2q14.3	NM_020120.3	NP_064505.1	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CCDC115	CCDC115	84317	2	131095505	131100254	2q21.1	NM_032357.2	NP_115733.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IMP4	IMP4	92856	2	131100488	131104197	2q21.1	NM_033416.1	NP_219484.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	80	-	-	-	-	-	-	85	-	-	-	-	-	-	-	-	-
PTPN18	PTPN18	26469	2	131113579	131132982	2q21.1	NM_001142370.1	NP_001135842.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GPR148	GPR148	344561	2	131486642	131487909	2q21.1	NM_207364.2	NP_997247.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AMER3	AMER3	205147	2	131513076	131525707	2q21.1	NM_001105193.1	NP_001098664.1	-	-	-	-	-	-	-	-	-	-	-	-	68	-	-	-	-	-	-	-	-	29	-	-	-	-	28	-	-	-	-	-	33	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ARHGEF4	ARHGEF4	50649	2	131674223	131804826	2q22	NM_032995.2	NP_056135.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PLEKHB2	PLEKHB2	55041	2	131862419	131907425	2q21.1	NM_001267064.1	NP_001253991.1	-	-	-	-	-	-	-	-	-	-	-	-	-	77	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GPR39	GPR39	2863	2	133174146	133404169	2q21-q22	NM_001508.2	NP_001499.1	-	-	-	-	-	-	-	-	-	-	-	-	28	-	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGAT5	MGAT5	4249	2	135011829	135212192	2q21.3	NM_002410.4	NP_002401.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ACMSD	ACMSD	130013	2	135596185	135659602	2q21.3	NM_138326.2	NP_612199.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	-
CCNT2	CCNT2	905	2	135676391	135716915	2q21.3	NM_001241.3	NP_001232.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	26	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MAP3K19	MAP3K19	80122	2	135722060	135782248	2q21.3	NM_025052.3	NP_079328.3	-	16	-	-	-	-	-	-	-	-	-	-	-	-	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RAB3GAP1	RAB3GAP1	22930	2	135809834	135928279	2q21.3	NM_001172435.1	NP_036365.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	24	-	-	-	-	-	-	-	-	-	28	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
R3HDM1	R3HDM1	23518	2	136289024	136482840	2q21.3	NM_015361.2	NP_056176.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	30	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
UBXN4	UBXN4	23190	2	136499188	136542633	2q21.3	NM_014607.3	NP_055422.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
LCT	LCT	3938	2	136545414	136594750	2q21	NM_002299.2	NP_002290.2	-	-	-	-	-	-	-	-	-	-	-	-	85	16	52	-	-	-	-	40	-	18	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	-	-	-	-	-
DARS	DARS	1615	2	136663450	136743254	2q21.3	NM_001349.2	NP_001340.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CXCR4	CXCR4	7852	2	136871918	136875725	2q21	NM_001008540.1	NP_001008540.1	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HNMT	HNMT	3176	2	138721807	138773934	2q22.1	NM_006895.2	NP_001019245.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	53	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
LRP1B	LRP1B	53353	2	140988995	142889270	2q21.2	NM_018557.2	NP_061027.2	-	65	-	-	-	-	-	-	31	-	-	-	98	-	63	-	-	36	22	-	-	19	-	-	-	-	-	-	18	-	39	-	-	-	-	-	71	28	39	38	-	-	-	-	-	-	39	-	-	-	-	95	-	-	-	-	-	65	-	-
ARHGAP15	ARHGAP15	55843	2	143886898	144525921	2q22.2-q22.3	NM_018460.3	NP_060930.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	-
GTDC1	GTDC1	79712	2	144703580	145090101	2q22.3	NM_024659.4	NP_001158101.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	79	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZEB2	ZEB2	9839	2	145141941	145277958	2q22.3	NM_001171653.1	NP_055610.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	88	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ACVR2A	ACVR2A	92	2	148602085	148688396	2q22.3	NM_001616.4	NP_001607.1	-	-	-	-	-	-	-	-	-	-	-	-	50	100	100	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ORC4	ORC4	5000	2	148687965	148779173	2q22-q23	NM_001190881.2	NP_001177811.1	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MBD5	MBD5	55777	2	148778579	149271044	2q23.1	NM_018328.4	NP_060798.2	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RND3	RND3	390	2	151324706	151344209	2q23.3	NM_001254738.1	NP_005159.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TNFAIP6	TNFAIP6	7130	2	152214105	152236562	2q23.3	NM_007115.3	NP_009046.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RIF1	RIF1	55183	2	152266396	152333860	2q23.3	NM_001177664.1	NP_060621.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	71	-	-	-	-	-	-	-	-	-	-	-	32	-	-	-	-	-	32	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ARL5A	ARL5A	26225	2	152657479	152685009	2q23.3	NM_012097.3	NP_817114.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
STAM2	STAM2	10254	2	152973314	153032506	2q23.3	NM_005843.4	NP_005834.4	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RPRM	RPRM	56475	2	154333851	154335322	2q23.3	NM_019845.2	NP_062819.1	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GALNT13	GALNT13	114805	2	154728410	155310489	2q24.1	NM_052917.2	NP_443149.2	-	-	-	-	-	-	-	-	-	-	27	-	100	-	100	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	63	-	-	43	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KCNJ3	KCNJ3	3760	2	155555092	155714864	2q24.1	NM_002239.3	NP_001247437.1	-	-	-	-	-	-	-	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NR4A2	NR4A2	4929	2	157180943	157189287	2q22-q23	NM_006186.3	NP_006177.1	-	-	-	-	-	-	-	-	-	-	31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	74	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GPD2	GPD2	2820	2	157291964	157442915	2q24.1	NM_000408.4	NP_001076581.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GALNT5	GALNT5	11227	2	158114339	158167913	2q24.1	NM_014568.1	NP_055383.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CYTIP	CYTIP	9595	2	158271130	158300604	2q11.2	NM_004288.4	NP_004279.3	-	-	-	-	-	-	-	-	-	-	-	-	43	45	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ACVR1	ACVR1	90	2	158592957	158732374	2q23-q24	NM_001105.4	NP_001096.1	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
UPP2	UPP2	151531	2	158851690	158992666	2q24.1	NM_173355.3	NP_001128570.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CCDC148	CCDC148	130940	2	159027868	159313265	2q24.1	NM_138803.3	NP_001165108.1	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PKP4	PKP4	8502	2	159313391	159537940	2q24.1	NM_001005476.1	NP_003619.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TANC1	TANC1	85461	2	159825145	160089170	2q24.2	NM_001145909.1	NP_203752.2	-	-	-	-	-	-	-	52	-	-	20	-	-	-	53	23	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	30	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-
WDSUB1	WDSUB1	151525	2	160092303	160143310	2q24.2	NM_152528.2	NP_001121685.1	-	-	-	-	-	-	-	-	-	-	-	-	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BAZ2B	BAZ2B	29994	2	160175489	160568946	2q24.2	NM_013450.2	NP_038478.2	27	-	-	-	-	-	-	-	-	-	-	-	51	-	44	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	74	-	-	-	-	-	-	-	-
MARCH7	MARCH7	64844	2	160568967	160625094	2q24.2	NM_022826.2	NP_073737.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PLA2R1	PLA2R1	22925	2	160797259	160919126	2q23-q24	NM_001007267.2	NP_001182570.1	-	29	-	-	-	32	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	43	-	-	-	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ITGB6	ITGB6	3694	2	160956176	161056824	2q24.2	NM_000888.3	NP_000879.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-
DPP4	DPP4	1803	2	162848754	162931052	2q24.3	NM_001935.3	NP_001926.2	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	34	-	-	-	-	-	-	-	-	-	23	-	35	-	-	-	25	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
FAP	FAP	2191	2	163027193	163100045	2q23	NM_004460.2	NP_004451.2	-	-	-	-	-	-	-	-	-	-	-	-	49	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	89	-	-	-	-	-	-	-	-
IFIH1	IFIH1	64135	2	163123588	163175218	2q24	NM_022168.3	NP_071451.2	-	-	-	-	-	-	-	-	-	73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KCNH7	KCNH7	90134	2	163227916	163695257	2q24.2	NM_173162.2	NP_775185.1	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	38	26	-	-	-	-	-	-	-	-	-	53	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
FIGN	FIGN	55137	2	164464117	164592513	2q24.3	NM_018086.2	NP_060556.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GRB14	GRB14	2888	2	165348915	165478360	2q22-q24	NM_004490.2	NP_004481.2	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
COBLL1	COBLL1	22837	2	165536694	165698678	2q24.3	NM_014900.4	NP_055715.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	78	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	34	-	-	-	16	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SCN3A	SCN3A	6328	2	165944029	166060577	2q24	NM_006922.3	NP_001075145.1	-	-	-	-	-	-	-	-	-	-	-	43	53	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SCN2A	SCN2A	6326	2	166095911	166248820	2q24.3	NM_021007.2	NP_066287.2	-	-	-	-	-	-	-	-	-	-	-	-	46	-	83	-	49	-	-	-	25	-	-	-	-	-	63	-	-	-	-	-	67	65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CSRNP3	CSRNP3	80034	2	166326156	166545917	2q24.3	NM_001172173.1	NP_001165644.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GALNT3	GALNT3	2591	2	166604312	166650803	2q24-q31	NM_004482.3	NP_004473.2	-	-	-	-	-	-	-	-	-	-	-	-	42	-	73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TTC21B	TTC21B	79809	2	166729871	166810348	2q24.3	NM_024753.4	NP_079029.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-	-
SCN1A	SCN1A	6323	2	166845669	167005642	2q24.3	NM_001165964.1	NP_001189364.1	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
